house_number,hhcount,hh_income,latitude,longitude,household_sample_size
920,6,200000,8234743.585300395,689868.3659631573,6
921,3,28000,8228374.909586555,690816.1424484074,3
922,4,20000,8237666.591879548,687192.4753364449,4
923,3,10000,8225045.122506699,690065.6025253127,3
924,5,10000,8223831.035771293,686240.7112247468,5
925,3,20000,8228619.039837895,691214.6850108111,3
926,4,15000,8228302.563107796,690895.3246899287,4
927,3,20000,8236820.336138975,687889.2015065656,3
928,3,30,8224624.356704591,685685.839924294,3
929,4,56,8228068.670669666,690772.7345966379,4
930,4,80000,8224994.119296545,688346.0754590844,4
931,4,20000,8228053.743815953,690841.8330511434,4
932,3,5000,8232140.787506757,690492.5758225741,3
933,3,20000,8232075.790515515,690277.2256063235,3
934,6,3000,8226563.100038759,684937.0515689623,6
935,3,35000,8226554.838278925,684896.6044440841,3
936,6,30000,8234795.774316926,689913.0518489257,6
937,5,28000,8224403.164548067,685887.8553418138,5
938,3,25000,8224440.001459207,686163.3097354316,3
939,4,4000,8232117.572423018,690525.0734224474,4
940,3,40000,8228167.085419247,690866.7705988497,3
941,3,20000,8228488.945674017,690898.1321203822,3
942,2,15000,8237905.344389071,687672.062438559,2
943,8,4000,8237645.127619796,687244.2367461344,8
944,3,28000,8223911.435507523,685848.456825144,3
945,3,10000,8233017.739030025,688455.6804203705,3
946,5,28000,8228447.297908772,690963.1560926638,5
947,2,40000,8236767.077428521,687641.3905650147,2
948,3,6000,8232081.892128706,690450.7205707863,3
949,3,40000,8227976.285362175,690848.8590435007,3
950,4,3000,8224667.771867027,685635.2544088259,4
951,5,20000,8224147.815286063,685636.295517277,5
952,4,1000,8226577.624402725,685028.5045296454,4
953,5,28000,8228617.244746351,691201.2084341836,5
954,4,3000,8225697.5173658505,687703.8124500543,4
955,6,30000,8237690.085024165,687240.7662347575,6
956,6,200000,8232945.885381835,688476.2292612914,6
957,4,46000,8223713.6034757905,686232.03343911,4
958,3,30000,8237838.444332827,687136.8518205807,3
959,2,40000,8239817.639151985,687736.1669497734,2
960,2,30000,8231760.122000198,690725.0667225001,2
961,2,36000,8234834.81205597,688628.5918454179,2
962,3,6000,8224623.130730298,685604.1185691846,3
963,4,3000,8228450.313159645,690945.8750199626,4
964,5,15000,8227972.715004529,686241.3694881565,5
965,5,28000,8232124.51665129,690470.0440822607,5
966,5,25000,8239741.965975271,687753.8089328887,5
967,4,10000,8224418.7878402565,685847.6118746802,4
968,6,5000,8236885.777030237,687621.2279492402,6
969,3,35000,8229452.944784501,691235.1481387495,3
970,5,28000,8231872.023293337,690321.8623168245,5
971,3,10000,8239755.723403139,687823.1863561076,3
972,4,3000,8232024.851113329,690501.8872461459,4
973,4,30000,8228718.233530414,691114.9023428964,4
974,4,10000,8228540.048987554,691177.4677010331,4
975,6,5000,8224613.679288826,685705.9378781123,6
976,3,6000,8226245.672632813,684468.0219140253,3
977,4,200000,8226524.211729465,685017.4837327633,4
978,4,20000,8239744.041941511,687848.0994470222,4
979,4,80000,8229790.596566914,685079.6536056151,4
980,6,5000,8236835.328692636,687595.7958958104,6
981,3,30000,8236889.2445289865,687663.5783519692,3
982,6,30000,8224084.759152142,688351.6182289149,6
983,3,10000,8236899.134296192,687624.2257790597,3
984,4,20000,8228481.3100892855,690897.1049819465,4
985,4,3000,8228027.651891266,690764.6902828831,4
986,5,20000,8224993.9399198145,688254.7469539212,5
987,3,35000,8225041.926469972,688229.1984517118,3
988,2,30000,8228228.268481355,690863.4505870979,2
989,5,50000,8228154.67993403,690822.8827067099,5
990,4,20000,8239822.857814601,687797.7770692764,4
991,3,250000,8228159.759836312,690898.8838431638,3
992,5,4000,8224043.060673173,688424.3221165395,5
993,4,200000,8228251.364304265,690848.7329540304,4
994,7,5000,8236851.100597072,687652.6773198027,7
995,2,30000,8224783.830537702,689190.6642887242,2
996,6,15000,8223984.9862046465,687751.9133660122,6
997,4,80000,8223886.083852091,686170.0396088946,4
998,4,10000,8229392.977546133,691268.0479182901,4
999,4,10000,8228037.005026547,690899.3780731492,4
1000,4,20000,8228298.898249704,690877.0248121563,4
1001,3,20000,8226503.185543174,685018.2697304229,3
1002,3,20000,8226484.326700462,684988.3095117449,3
1003,3,5000,8236854.762138845,687671.9450122219,3
1004,4,50000,8225168.409479562,690448.8912898754,4
1005,8,4000,8228744.449148109,690969.5249981815,8
1006,6,15000,8234715.126033431,689843.1176622165,6
1007,4,20000,8226587.14466663,684918.0242765776,4
1008,3,20000,8232926.715216399,688482.798752097,3
1009,4,200000,8236445.557549567,687473.5276940889,4
1010,3,20000,8236656.495749575,688047.844111171,3
1011,5,20000,8236911.851683177,687805.3292654393,5
1012,3,250000,8236858.033932349,687623.8802577402,3
1013,5,20000,8229785.00762237,685062.2995723791,5
1014,3,6000,8225010.623433655,690077.8041551197,3
1015,3,2000,8229309.1532205045,691107.2657240175,3
1016,6,20000,8233483.533788565,688315.2674021468,6
1017,3,20000,8226229.843084576,684533.2634398693,3
1018,4,46000,8232217.419455778,690472.0752027004,4
1019,7,5000,8239789.989395782,687727.2770257425,7
1020,5,25000,8234762.470764471,689895.4563009525,5
1021,3,20000,8236448.433040895,687472.5900277197,3
1022,4,80000,8224756.257450445,689783.5510788849,4
1023,5,20000,8228147.951282289,690869.4905720396,5
1024,3,20000,8236777.413510158,687662.6379933177,3
1025,4,46000,8239767.964813607,687845.4145409672,4
1026,6,15000,8231962.5279621035,690355.3324383257,6
1027,3,5000,8228651.209431093,690777.4775500696,3
1028,4,200000,8234718.0559475245,689947.9749968199,4
1029,4,30000,8229762.838727282,685085.191595569,4
1030,5,20000,8229852.252651319,691379.9506524943,5
1031,4,56,8239697.190133849,687735.155501686,4
1032,6,10000,8226220.69565897,684561.8007843497,6
1033,8,4000,8236833.911992466,687650.6091054194,8
1034,5,50000,8232153.334212237,690478.2583511521,5
1035,3,25000,8228580.898129908,691316.2763987379,3
1036,4,3000,8224955.7656478295,690124.4395090409,4
1037,6,10000,8228465.116505589,690891.1967753068,6
1038,3,10000,8237655.121636501,687192.3791753454,3
1039,4,10000,8232049.754483779,690409.0944733615,4
1040,3,24000,8228088.828132986,690855.5215255787,3
1041,2,40000,8236838.96602246,687617.9488892545,2
1042,3,250000,8224395.836802563,685850.303226604,3
1043,5,50000,8228539.731467884,690739.9828179758,5
1044,4,20000,8226561.607565555,685001.4520732376,4
1045,3,2000,8228506.099656596,690761.8084900866,3
1046,4,20000,8233483.23293341,688350.8478907727,4
1047,3,30,8224738.908031262,685810.809232265,3
1048,3,25000,8239763.807284806,687771.3078348314,3
1049,5,10000,8227891.123733953,686285.8732011644,5
1050,6,200000,8228508.410647599,690856.9548496194,6
1051,5,20000,8225016.6262768,690157.6474544134,5
1052,4,10000,8236923.232555376,687816.0053708977,4
1053,6,5000,8228231.155453345,690976.4374783804,6
1054,6,5000,8224947.080250775,688260.1168875428,6
1055,4,15000,8228429.917377429,690984.1596156965,4
1056,4,30000,8236865.437922313,687652.7978702785,4
1057,3,20000,8228287.663968845,690850.0064466523,3
1058,6,20000,8232090.68984636,690402.4387568729,6
1059,4,5000,8225171.0854973495,690471.0254643249,4
1060,6,30000,8225555.252306711,687692.9943368272,6
1061,4,5000,8225008.66151941,688321.2042793119,4
1062,6,30000,8236706.27922207,688038.6452152081,6
1063,4,30000,8232036.663861586,690403.0875352792,4
1064,6,20000,8229883.417412492,685064.080558946,6
1065,4,30000,8228618.879122722,691112.124378344,4
1066,2,30000,8226180.426695106,684578.770287676,2
1067,4,200000,8224057.546354931,688293.7090423014,4
1068,3,20000,8227924.7366944,686379.4162320293,3
1069,4,30000,8236921.069730065,687630.1812696841,4
1070,6,30000,8223970.419961184,685877.790191228,6
1071,3,20000,8234723.785036494,689836.4590573843,3
1072,3,250000,8224745.9872259265,689147.0813036272,3
1073,3,30000,8223759.569042023,686218.962193856,3
1074,3,250000,8232094.423175348,690549.8782785364,3
1075,3,28000,8232021.307223208,690357.6091803574,3
1076,4,10000,8231911.970300919,690344.3218469245,4
1077,2,30000,8236963.134121094,687629.5730440534,2
1078,4,3000,8232902.94585659,688468.1723501176,4
1079,6,30000,8224896.946324199,690187.3834497146,6
1080,5,50000,8229793.687278677,685052.7565748042,5
1081,4,200000,8239789.092605699,687834.0483910743,4
1082,4,20000,8224074.161128206,688362.1023727643,4
1083,3,250000,8229394.996180844,691255.5652420106,3
1084,3,24000,8239705.64013182,687753.5038580683,3
1085,5,25000,8224762.079919381,689773.0262707452,5
1086,6,200000,8225597.746204071,687751.997063366,6
1087,3,6000,8228427.24937606,690961.0606889252,3
1088,3,10000,8239820.824717985,687812.1895945509,3
1089,6,5000,8236436.179360138,687565.7842427825,6
1090,3,10000,8224316.443466901,685862.1339766007,3
1091,3,30000,8226535.4997727815,685038.7283917083,3
1092,6,30000,8226497.749987137,684982.6531567827,6
1093,5,15000,8228594.283236033,691315.4301969116,5
1094,4,3000,8226558.7254103385,685003.350809481,4
1095,6,30000,8225547.918822331,687656.4006661023,6
1096,4,1000,8229479.986820223,691398.7796816665,4
1097,4,80000,8228001.706782953,690637.5803016828,4
1098,3,20000,8228486.877675097,690916.3828706837,3
1099,5,4000,8232116.285314483,690340.4245211082,5
1100,4,20000,8225604.083499903,687793.389228213,4
1101,3,250000,8234620.098284162,689890.3963080144,3
1102,3,30000,8228474.021585566,690855.697797469,3
1103,5,28000,8224969.931765529,690032.2719333614,5
1104,3,30,8236887.187037973,687896.4972446312,3
1105,3,20000,8229760.727840934,691355.1235476448,3
1106,4,25000,8239807.506097831,687804.3819284793,4
1107,4,3000,8231792.629754081,690611.8715032327,4
1108,3,10000,8224655.417458768,685627.4604332008,3
1109,3,6000,8236871.999284412,687668.2425750484,3
1110,2,30000,8232093.425107254,690417.8486310658,2
1111,6,15000,8236759.505164099,688074.6819004598,6
1112,6,3000,8224756.768111737,689835.4675032368,6
1113,2,15000,8236778.256098598,687676.1108669353,2
1114,3,35000,8232212.764703218,690457.6104675643,3
1115,4,20000,8228660.606216001,691149.0208282766,4
1116,4,3000,8226249.945585805,684528.6238534509,4
1117,3,35000,8226542.4680374,685005.137987179,3
1118,4,10000,8224775.388508644,689780.8309313299,4
1119,4,20000,8232049.599041814,690538.9162955438,4
1120,3,6000,8236912.142037274,687555.082120066,3
1121,3,20000,8229772.996973823,685127.583376444,3
1122,6,30000,8232971.867271034,688455.2921811457,6
1123,3,20000,8228417.235097392,690903.2846588013,3
1124,6,3000,8228433.668321964,690881.3114532577,6
1125,6,15000,8236426.686006028,687558.0098271412,6
1126,7,5000,8223754.679579851,686232.3788878212,7
1127,4,20000,8228080.686187017,690719.5753921692,4
1128,4,10000,8228423.526669625,690949.490688559,4
1129,6,5000,8236893.632690487,687988.986533008,6
1130,4,56,8224697.35382901,685639.3474959893,4
1131,5,28000,8228646.384757936,691257.2268862666,5
1132,5,4000,8229362.169117697,691294.705864425,5
1133,6,200000,8228166.170326913,690820.0969996746,6
1134,3,35000,8224632.699770626,685602.2761167379,3
1135,4,56,8233452.297116376,688279.4203232832,4
1136,5,10000,8236850.169035951,687649.7839519967,5
1137,8,4000,8229773.075321751,691363.8838969843,8
1138,4,46000,8229288.338592459,691083.0482608568,4
1139,4,10000,8226466.825348208,685024.6961141074,4
1140,3,5000,8232190.357098288,690507.4249881473,3
1141,4,50000,8239776.786524841,687819.5154244226,4
1142,4,15000,8224306.164627758,685948.5642324116,4
1143,4,10000,8224938.553263825,690126.214524223,4
1144,5,28000,8225207.341505359,690365.5877738723,5
1145,3,20000,8226579.960094645,684977.5704358204,3
1146,4,20000,8224956.384066003,690052.3439861321,4
1147,4,3000,8236862.465178731,687880.8995632039,4
1148,3,6000,8228077.392124239,690963.1093970264,3
1149,4,56,8224652.076352408,685684.1496211488,4
1150,2,30000,8233509.093281177,688344.334641831,2
1151,3,20000,8224510.361678928,686203.3144782436,3
1152,2,40000,8236695.1492041,688111.6513131824,2
1153,3,28000,8227949.198674094,686424.8099752732,3
1154,4,20000,8229327.523057095,691082.4237225831,4
1155,4,10000,8231954.009579006,690345.6430890363,4
1156,4,10000,8234741.045714648,689829.8737026018,4
1157,3,10000,8239800.75790764,687811.0590513883,3
1158,4,20000,8228443.7570669055,690930.4346511113,4
1159,4,10000,8232092.979502985,690358.2222457508,4
1160,3,5000,8236509.467174757,687489.4539379159,3
1161,4,5000,8236934.929983659,687687.0468636848,4
1162,4,3000,8234689.99007865,689876.5652995099,4
1163,3,28000,8231834.298136089,690656.4640993292,3
1164,6,5000,8224434.285647649,685936.1814808983,6
1165,3,20000,8234926.37115224,688968.4153858948,3
1166,4,20000,8228705.688036457,691129.217071482,4
1167,5,20000,8236973.146843545,687689.2919386452,5
1168,3,6000,8231973.94612843,690361.2000047548,3
1169,4,10000,8226607.31972039,684904.733020237,4
1170,3,10000,8233001.460216351,688459.3893783032,3
1171,3,10000,8236709.2844364485,688022.3192419293,3
1172,6,30000,8231761.7533506155,690646.2260884158,6
1173,6,200000,8236835.46612183,687579.4457020198,6
1174,2,36000,8234932.496561623,688718.862840448,2
1175,4,4000,8236928.447617907,687548.4862085145,4
1176,2,15000,8228514.470931862,690930.081127488,2
1177,3,20000,8228211.39954176,690782.9876409209,3
1178,4,4000,8232192.579811213,690359.3485384765,4
1179,3,28000,8231783.69102048,690762.7728228896,3
1180,8,4000,8232119.598935264,690511.6275840139,8
1181,4,20000,8232120.092320651,690428.6550136734,4
1182,3,6000,8228680.985917231,691112.6588095413,3
1183,4,80000,8228570.227847903,690891.1387843067,4
1184,3,20000,8239747.224952809,687810.6093430031,3
1185,6,15000,8232098.005796275,690440.9675404459,6
1186,3,35000,8224774.523808513,689881.7637163422,3
1187,5,28000,8224009.650392596,688421.1539977102,5
1188,4,10000,8236859.474810919,687566.1816632585,4
1189,3,10000,8228445.882934838,690905.4539363679,3
1190,6,30000,8231843.294162087,690610.3822233777,6
1191,3,35000,8231868.486339656,690681.7598315346,3
1192,3,2000,8224750.344403789,689804.6497793877,3
1193,2,36000,8236925.67096067,687651.3806121243,2
1194,6,30000,8229470.880512205,691149.7249548499,6
1195,3,24000,8227935.396468398,686247.7865833738,3
1196,5,10000,8236809.739000325,687962.3100631747,5
1197,3,10000,8228021.179563031,686386.9561195887,3
1198,4,50000,8223709.190917861,686188.7391727616,4
1199,6,15000,8236928.157357968,687798.7335283919,6
1200,3,2000,8237650.068190613,687225.04063198,3
1201,4,20000,8239681.4830493955,687784.0839316888,4
1202,5,20000,8231809.344759522,690557.2010291083,5
1203,4,5000,8236888.820209177,687486.5950670508,4
1204,2,15000,8231790.751462385,690608.0088427542,2
1205,4,5000,8236850.274159331,687637.280851077,4
1206,6,15000,8231901.466662621,690343.2703541107,6
1207,4,3000,8231728.99865154,690676.7179219706,4
1208,3,25000,8228677.933173621,691023.2120605608,3
1209,4,46000,8228582.756145627,691211.4880908993,4
1210,2,30000,8228208.075312834,690993.5457797761,2
1211,3,28000,8236799.437634222,687873.6360578764,3
1212,5,50000,8236776.361351802,688116.1832546863,5
1213,4,5000,8236859.660435613,687936.7606403362,4
1214,2,30000,8232081.0937185865,690543.9942208416,2
1215,4,20000,8228149.072040086,690850.2704751351,4
1216,3,40000,8236847.746277643,687596.8621188545,3
1217,5,15000,8228609.405392234,691334.7906443728,5
1218,4,200000,8224372.409914934,685909.7071117627,4
1219,5,28000,8228098.481948594,690844.0667007564,5
1220,3,250000,8236695.845566713,688142.4360904868,3
1221,6,3000,8224032.347024801,685519.2201576405,6
1222,4,3000,8236842.393073878,687665.108086549,4
1223,4,4000,8228633.149004831,691230.5127987936,4
1224,5,15000,8225153.38012541,690418.9601464183,5
1225,5,20000,8228146.654535386,690715.3346390512,5
1226,4,30000,8236920.395797128,687989.2119579084,4
1227,4,5000,8228050.0535725895,690726.0426186402,4
1228,3,30000,8226470.1083999,684974.7315602691,3
1229,3,35000,8228505.436354583,691202.1688314662,3
1230,3,10000,8224177.291820259,685652.8844464123,3
1231,6,30000,8236467.080366029,687528.5327142875,6
1232,4,1000,8229750.769390799,685042.7839497529,4
1233,4,25000,8231989.575157365,690491.9687632283,4
1234,4,30000,8239710.891010504,687811.2660777059,4
1235,4,15000,8232169.259019042,690515.8993175406,4
1236,4,1000,8239797.685424901,687721.5698147742,4
1237,3,250000,8226541.994899136,685061.8558597821,3
1238,6,15000,8226576.628933584,685033.3031671096,6
1239,5,50000,8224406.509736373,685944.6000431597,5
1240,3,40000,8232155.647210867,690319.6047162588,3
1241,5,10000,8225602.677603808,687733.7729864784,5
1242,4,20000,8224022.624913503,687707.0517319435,4
1243,3,35000,8227945.731933417,690957.2434014906,3
1244,6,30000,8224771.946137365,689848.0948946996,6
1245,5,15000,8229813.390077292,691343.0766829279,5
1246,3,10000,8224144.566064751,685568.0169882774,3
1247,4,3000,8227926.313513648,686305.3975613253,4
1248,3,25000,8232978.434810591,688469.773003977,3
1249,3,20000,8232102.315217007,690521.096184003,3
1250,2,40000,8232133.645320836,690545.4058162433,2
1251,7,5000,8228141.794620744,690724.9077489054,7
1252,4,30000,8236824.15160432,687674.5731370577,4
1253,5,15000,8224706.968101355,689849.4608265884,5
1254,2,36000,8236917.713022152,687460.8679118828,2
1255,4,20000,8224016.476361891,688404.8700554898,4
1256,2,36000,8231793.255849669,690650.3425766327,2
1257,7,5000,8236846.060983276,687569.9163069901,7
1258,4,30000,8228505.097949546,690908.847492496,4
1259,4,5000,8234774.054379104,689882.0902413387,4
1260,5,20000,8233509.804997798,688373.1918057556,5
1261,3,10000,8229755.909920524,685113.9796712988,3
1262,4,20000,8223857.669961073,686254.39308791,4
1263,4,20000,8223991.346008279,688326.7915028853,4
1264,4,30000,8236807.2379837325,687639.8045492492,4
1265,6,3000,8239748.853993401,687844.2919972076,6
1266,4,20000,8225673.12083593,687764.1717702243,4
1267,4,20000,8232059.821102445,690377.3210337812,4
1268,4,4000,8236918.258855252,687623.4247043537,4
1269,3,35000,8225604.5475896085,687738.5956228256,3
1270,2,30000,8228501.052849436,690934.7732756634,2
1271,2,30000,8226407.263696717,685063.6158667499,2
1272,6,3000,8229283.779701741,691187.3002716586,6
1273,4,4000,8225588.070637542,687766.3355121837,4
1274,4,20000,8224404.260262416,685984.9557195597,4
1275,4,56,8223728.539960575,686273.4937169706,4
1276,5,4000,8228656.014800077,691016.2929767392,5
1277,3,25000,8234955.934220683,688772.9203274848,3
1278,3,5000,8226501.941468265,685052.8692143934,3
1279,4,4000,8228823.587059373,691302.5243454585,4
1280,3,20000,8229330.033339332,691142.5059427671,3
1281,5,20000,8226536.525933408,684915.6795139619,5
1282,2,36000,8228182.838394512,690730.0677557216,2
1283,4,3000,8236812.146459071,687624.4563262698,4
1284,3,10000,8224707.024288724,685739.4048307647,3
1285,4,20000,8232107.3403223455,690492.2895337458,4
1286,4,30000,8229486.827496576,691492.1087113882,4
1287,3,35000,8227970.77993114,686244.2376186671,3
1288,3,40000,8225640.923975022,687730.251419384,3
1289,4,20000,8236704.84519149,688095.381746526,4
1290,4,10000,8237633.278250763,687289.3455833434,4
1291,4,80000,8236698.2031110395,688089.5547173542,4
1292,3,250000,8231754.783327421,690790.4126002617,3
1293,6,30000,8228509.693519534,690930.0400535099,6
1294,4,10000,8239701.3315829355,687811.1857694519,4
1295,4,10000,8233769.939317115,688331.5392629154,4
1296,4,50000,8236948.903369015,687730.4476002462,4
1297,5,20000,8234826.0801816555,688643.9061638347,5
1298,3,10000,8228626.554492059,691340.7074459604,3
1299,3,6000,8229304.099856348,690913.8811908908,3
1300,4,1000,8226470.727015875,685015.1148254666,4
1301,3,6000,8226563.702710686,684979.3576355902,3
1302,3,10000,8232978.4999243645,688462.0800950406,3
1303,3,10000,8223726.425958786,686184.0777327219,3
1304,3,28000,8229360.762950048,691236.0397513909,3
1305,4,1000,8224948.0323072225,690134.9479481685,4
1306,7,5000,8236931.55753068,687519.6569040889,7
1307,2,15000,8224759.386246134,689144.3116896288,2
1308,7,5000,8228487.444633739,690961.5783213777,7
1309,3,30,8228770.644204386,690923.5975573556,3
1310,4,10000,8228130.61237618,690885.6867743977,4
1311,5,20000,8236988.20170347,687490.3154551336,5
1312,4,80000,8228396.384670393,690994.4476961789,4
1313,5,20000,8228506.79400843,690933.861134512,5
1314,3,10000,8227954.681689011,690805.4068134947,3
1315,8,4000,8228379.690427387,690935.6527843017,8
1316,4,15000,8228026.249628529,690716.2233189769,4
1317,3,20000,8239819.9899718985,687797.7529800651,3
1318,3,10000,8224920.92021829,690177.0144281994,3
1319,3,25000,8231767.330519879,690664.5450679694,3
1320,3,40000,8239859.086895108,687809.6250837287,3
1321,5,28000,8229391.46373117,691221.8808562094,5
1322,3,10000,8224629.036498642,685697.4148329445,3
1323,3,28000,8227909.753771761,690552.1808973497,3
1324,3,30000,8228444.74561122,690926.5971516059,3
1325,4,50000,8232062.804977838,690559.2240958279,4
1326,3,250000,8224149.194046683,685699.7519760925,3
1327,4,20000,8232059.701000478,690258.8166459006,4
1328,4,10000,8229275.763970084,691211.7860434196,4
1329,6,5000,8228660.275192708,691187.4783916838,6
1330,6,20000,8236891.617072213,687608.7730380989,6
1331,5,20000,8224941.896159045,690182.0011625246,5
1332,4,30000,8223952.065190995,688339.9155704938,4
1333,3,5000,8236947.476175741,687774.8498349034,3
1334,6,3000,8237703.236848623,687154.307376961,6
1335,6,15000,8227996.267367155,690858.6456197349,6
1336,4,30000,8228060.441474183,686376.7096885704,4
1337,3,10000,8236532.002423464,687537.7348221572,3
1338,2,30000,8223807.251225738,686228.9759043357,2
1339,3,10000,8236816.416073518,687685.0883673563,3
1340,3,28000,8228588.699384862,691298.0749518975,3
1341,3,30000,8228123.642221219,690876.4591336835,3
1342,3,6000,8233450.999979494,688319.8008426086,3
1343,3,10000,8234757.186855789,689842.5141285085,3
1344,4,15000,8232165.625399311,690468.4725883837,4
1345,3,20000,8228500.287479048,690912.6521467988,3
1346,3,10000,8225560.894829846,687703.6170490657,3
1347,3,10000,8239776.948134932,687800.2773488737,3
1348,3,2000,8228430.710976681,690891.8625205451,3
1349,3,6000,8225012.961666511,690139.3504141188,3
1350,2,15000,8233491.890994654,688344.1891786364,2
1351,4,15000,8231929.089289473,690354.0847508966,4
1352,4,3000,8239830.1094396245,687844.9747072977,4
1353,3,25000,8233531.948366583,688354.1449607799,3
1354,2,15000,8232092.395425468,690426.4947118284,2
1355,4,15000,8239807.49801768,687805.343833553,4
1356,7,5000,8228474.874555642,690978.7772523758,7
1357,4,5000,8226572.2128837295,684990.0038712971,4
1358,3,40000,8225186.742624114,690427.898988182,3
1359,5,28000,8226494.771629829,684996.0877004697,5
1360,4,30000,8224381.922822354,686139.7504974765,4
1361,5,25000,8232050.314735198,690429.981249805,5
1362,6,15000,8224451.992039315,686214.359513434,6
1363,4,30000,8236881.4344636435,687569.2517548988,4
1364,3,5000,8228656.267271922,691098.023459845,3
1365,3,250000,8225190.0545791425,690376.0142119587,3
1366,3,25000,8224720.308632922,689133.4034913954,3
1367,6,15000,8236779.624357974,687627.0684321055,6
1368,4,80000,8236408.996402494,687615.5706683433,4
1369,4,25000,8227991.150604258,686207.8732034578,4
1370,7,5000,8236434.917609099,687715.8186634254,7
1371,4,46000,8228141.072023131,690849.6873637205,4
1372,2,30000,8236790.397091087,687596.380050727,2
1373,4,20000,8228139.770236455,690931.9168579737,4
1374,6,15000,8225202.498755884,690373.2370316864,6
1375,4,3000,8236943.538749512,687572.6592350106,4
1376,3,10000,8236853.489288681,687595.9485479696,3
1377,3,35000,8223744.042388389,686247.6697790211,3
1378,4,20000,8236816.957900245,687620.6494028164,4
1379,4,30000,8224687.261170316,685703.6706878587,4
1380,3,20000,8237693.537397118,687285.0416317943,3
1381,5,10000,8239827.128446287,687858.4172979398,5
1382,6,30000,8225618.9103246275,687734.8718107291,6
1383,5,15000,8231949.907399073,690378.3040351555,5
1384,4,1000,8232027.123247528,690348.0424162576,4
1385,4,10000,8225012.825853487,688280.8634936896,4
1386,2,40000,8226260.77443771,684490.2590799443,2
1387,3,10000,8229842.493026563,685158.9312408254,3
1388,6,3000,8224986.567050649,690097.7860813779,6
1389,3,20000,8228434.483303741,690897.6639429496,3
1390,8,4000,8224361.9582606545,685902.8903207429,8
1391,4,10000,8227937.835236908,686298.7640798567,4
1392,4,20000,8234760.321666554,689923.329230929,4
1393,3,10000,8223829.975418155,686253.1988896646,3
1394,4,30000,8232968.601437902,688502.3869655114,4
1395,3,20000,8239784.401768481,687823.4272878402,3
1396,6,30000,8228411.978252643,690959.0063694494,6
1397,3,10000,8224012.076050109,688360.6130750908,3
1398,3,6000,8228050.971185689,690719.7010133002,3
1399,3,20000,8237715.756010401,687257.3334612815,3
1400,6,20000,8236665.138608159,688043.1077476377,6
1401,3,30,8231713.659326711,690682.3563051149,3
1402,4,15000,8224691.98084545,689206.2226225571,4
1403,3,24000,8228554.948360961,690890.0459448148,3
1404,4,4000,8232166.8043815335,690579.347761092,4
1405,5,20000,8224757.0899115335,689189.474640459,5
1406,3,20000,8236859.921318759,687626.7816606528,3
1407,5,50000,8228650.054141268,691163.992006402,5
1408,4,10000,8231894.226114667,690407.638685032,4
1409,5,50000,8232214.97062503,690311.4570791749,5
1410,7,5000,8231355.082221119,690566.2215988064,7
1411,4,80000,8237932.860177372,687582.8377668457,4
1412,3,30,8236826.483757719,687624.5768612083,3
1413,5,28000,8229522.828159111,691417.4181265372,5
1414,5,20000,8228078.570845516,690937.1594671234,5
1415,4,4000,8228632.5206800625,691081.4734865462,4
1416,3,35000,8224039.672897326,688373.3446172809,3
1417,4,4000,8236810.875263071,687661.957527404,4
1418,5,25000,8236890.222764811,687547.2031502508,5
1419,3,10000,8236761.931564691,687850.3336755864,3
1420,6,3000,8225164.5633466,690451.7423061801,6
1421,6,20000,8239795.345413558,687772.5346895483,6
1422,3,30,8224792.1246827,689226.3044131363,3
1423,6,10000,8229348.208783253,691251.316344722,6
1424,4,56,8236727.072171622,688066.7138322522,4
1425,7,5000,8224709.077967885,689217.9045684915,7
1426,3,20000,8224558.272089636,689566.5500301307,3
1427,5,15000,8229492.726363803,691472.9285879252,5
1428,4,56,8223762.2003957145,686246.8612256608,4
1429,5,50000,8228736.429251039,691110.2513461056,5
1430,7,5000,8224357.840354853,689293.0381766014,7
1431,4,20000,8226184.136095801,684592.2603277151,4
1432,3,30000,8239785.112740747,687738.7797368703,3
1433,3,30,8225018.479198371,690164.392785703,3
1434,4,30000,8228477.575626607,690998.0305106094,4
1435,4,20000,8228702.759387312,691025.3486091659,4
1436,4,30000,8225237.694906147,690502.361366893,4
1437,6,200000,8232024.2892594915,690344.1715710366,6
1438,4,20000,8236813.710168058,687881.4509655066,4
1439,3,10000,8232143.39101186,690523.3711373906,3
1440,3,20000,8231850.200247022,690303.4044349877,3
1441,3,24000,8227964.864884052,690588.2285946892,3
1442,3,20000,8233522.255085189,688260.5934604716,3
1443,5,50000,8236978.744305671,687705.6904723109,5
1444,5,20000,8239765.3879054235,687810.761924007,5
1445,4,1000,8228498.376515357,690912.6357185915,4
1446,4,5000,8233463.074167512,688361.2561499076,4
1447,2,36000,8223985.018411488,685466.9146796174,2
1448,3,20000,8225602.5554910945,687748.1923535373,3
1449,4,5000,8239806.515070448,687694.708725246,4
1450,3,30000,8229294.448273562,691150.4084275006,3
1451,4,20000,8236769.408095207,687870.5953043423,4
1452,5,4000,8239772.443106728,687767.5324808073,5
1453,4,15000,8239738.152703568,687866.3273977466,4
1454,3,24000,8228869.260518957,691325.0326749726,3
1455,2,15000,8228264.48471245,690878.651965682,2
1456,2,30000,8224944.663222008,688319.6990898605,2
1457,5,20000,8224733.600966695,689143.1302503472,5
1458,2,30000,8231759.191107584,690722.173817833,2
1459,3,6000,8232116.03978709,690480.8241257777,3
1460,3,6000,8231866.348473439,690426.6330354495,3
