house_number,hhcount,hh_income,latitude,longitude,household_sample_size
630,4,30000,8261904.643450025,715573.2499680927,4
631,8,50000,8264492.4446799755,713433.7183950309,8
632,6,70000,8261112.475953022,714673.3706286215,6
633,4,30000,8262391.389859226,715312.5000654559,4
634,2,45000,8262305.63865356,715897.3917519444,2
635,6,60000,8261966.590758817,715916.384626737,6
636,3,30000,8262403.5420745835,715696.7025116099,3
637,4,15000,8265420.323994678,713014.0262967637,4
638,4,40000,8265194.909326804,714901.1282989747,4
639,4,60000,8264014.370748568,714466.9291810603,4
640,4,70000,8261851.179967057,714854.0794713841,4
641,2,28000,8262345.779956218,716078.8732013747,2
642,7,20000,8265273.641808328,714896.8694648491,7
643,6,50000,8262867.668200579,714199.0308452259,6
644,6,45000,8262798.442681356,715145.6995863753,6
645,6,30000,8261936.716815574,716547.7493044774,6
646,8,50000,8261750.09216707,715827.1135772199,8
647,4,30000,8264611.149280166,715124.4530402779,4
648,8,80000,8266345.447990041,714314.4900625604,8
649,7,20000,8262402.3957652245,716206.0610669553,7
650,7,20000,8264191.645348405,714680.4124461347,7
651,4,20000,8261120.591385538,715774.0364342143,4
652,3,270000,8262346.886548779,715390.6976645894,3
653,7,20000,8264881.433686789,715319.9904738604,7
654,2,150000,8262683.073068866,713556.9506267378,2
655,2,28000,8263989.601900531,714734.5970781941,2
656,2,150000,8265661.659547857,715437.9268936267,2
657,4,80000,8261982.500430433,715306.0456305841,4
658,6,120000,8263238.273454087,714171.3487094506,6
659,3,30000,8263178.88370068,714501.4832107933,3
660,6,30000,8260813.403815669,714961.1460931696,6
661,5,80000,8262496.32328392,714853.8079959638,5
662,4,30000,8264112.674011693,713981.6912504694,4
663,2,5000,8261232.248084571,714570.3024572257,2
664,6,60000,8265780.280839601,715304.8418557921,6
665,7,20000,8262263.834050024,715386.3173946474,7
666,4,53000,8263415.784827722,715068.8565039377,4
667,2,5000,8262828.3132382985,715854.6692641412,2
668,2,45000,8261529.116592715,715186.0184390454,2
669,2,30000,8264440.183768433,715257.951414583,2
670,7,70000,8264877.123824043,714889.9155103186,7
671,4,40000,8264154.748400696,714298.3496120991,4
672,2,28000,8266566.827787272,714735.8498200006,2
673,2,10000,8265004.067043496,715522.2005001868,2
674,2,35000,8265312.7739938535,713037.4874952487,2
675,4,10000,8265311.870247272,713335.6853628636,4
676,8,80000,8265816.281051996,713396.6773827784,8
677,4,80000,8263807.019273036,713612.4989787348,4
678,4,20000,8262373.012318407,715398.7596718271,4
679,6,50000,8261771.5403240435,715660.4268095356,6
680,4,50000,8261596.480257477,715800.2468249777,4
681,2,40000,8265139.8002168685,712459.925263793,2
682,9,6000,8263451.842344636,714667.3885530678,9
683,5,50000,8261359.991517835,714640.6412048073,5
684,4,30000,8261546.519123836,714550.2515557173,4
685,6,100000,8261768.850015982,715271.840002081,6
686,3,200000,8265533.909372802,713291.515452671,3
687,5,50000,8261465.441401716,715426.0059353709,5
688,4,30000,8263802.8178027235,714934.5231062359,4
689,2,50000,8261285.37853117,714712.3485444547,2
690,4,70000,8264667.150824546,715061.3277952052,4
691,2,30000,8262387.457687923,715798.2113785016,2
692,2,35000,8263729.252777167,714905.3968181841,2
693,4,30000,8265092.911892722,712526.6929362542,4
694,4,70000,8262510.072122255,715503.5877227888,4
695,9,70000,8265245.127903134,713408.0453317503,9
696,6,60000,8263973.397772258,714372.5925582742,6
697,5,20000,8266334.11653759,714297.4589070143,5
698,2,35000,8261285.180476544,715553.7921912932,2
699,7,30000,8264663.902456263,714816.2611935075,7
700,2,45000,8265063.968801674,713782.4822388887,2
701,5,50000,8265471.473162546,714158.0777663662,5
702,7,40000,8263982.0586135965,714361.6555003254,7
703,2,30000,8265413.55162714,712345.0884307469,2
704,6,50000,8264104.1371112205,715424.9623559422,6
705,5,30000,8261563.3465620745,715041.2554983771,5
706,4,30000,8265143.05719297,712969.8152070685,4
707,6,60000,8265752.018542892,714978.3000853477,6
708,3,270000,8265668.796467421,715317.9227392203,3
709,6,150000,8261747.629414461,716170.1100254704,6
710,6,350000,8264467.497210533,712938.8455405298,6
711,6,50000,8265433.1026397785,712576.0891702805,6
712,6,120000,8264358.054978053,713006.1285955448,6
713,2,45000,8263975.039791345,713983.9688548757,2
714,4,30000,8265113.13574037,713357.085691796,4
715,2,150000,8262523.844959675,715628.1449267337,2
716,7,150000,8261107.301610984,714997.9149621157,7
717,5,80000,8265405.4505845215,713731.5112287465,5
718,6,24000,8261792.975186758,714475.7818447464,6
719,8,200000,8265280.374739753,712767.5026674229,8
720,4,30000,8265747.871122029,714969.4045442857,4
721,4,26000,8261459.61740813,714711.6255455136,4
722,3,20000,8262087.785782027,716613.5033751943,3
723,4,20000,8266195.271248475,714218.0873115016,4
724,2,28000,8264123.651420978,715238.931149066,2
725,4,50000,8261652.430010675,716202.5973341824,4
726,2,40000,8266321.337102434,714437.2694893262,2
727,7,30000,8264585.124720164,712877.6440081986,7
728,6,120000,8264156.7485962175,714388.7290359926,6
729,6,350000,8263492.487649117,713968.6966760047,6
730,9,6000,8265334.292489039,712129.3354122858,9
731,2,30000,8265644.439539412,712819.1354129035,2
732,7,20000,8264859.572036432,714350.1019453933,7
733,4,70000,8265513.116234086,712639.9661643181,4
734,8,200000,8265708.395355023,713037.2459559802,8
735,4,53000,8263640.947848661,714551.5746736306,4
736,6,120000,8263523.130555089,714159.4870344761,6
737,7,40000,8264156.828245499,712735.3640643873,7
738,6,30000,8265384.980592812,712237.425336469,6
739,5,50000,8265509.509280296,713251.6894981598,5
740,5,80000,8261441.199726816,714725.1143514715,5
741,4,45000,8263979.224028237,714384.2670051679,4
742,2,5000,8265466.918476079,715116.127702193,2
743,5,30000,8264139.859372538,713970.3073018915,5
744,4,45000,8265872.369242766,714829.3806770961,4
745,5,80000,8264773.574813402,715310.3068705725,5
746,2,150000,8264310.403965857,714540.9872055119,2
747,4,30000,8261729.403374162,714966.8002557151,4
748,4,30000,8264409.539270702,713223.784655141,4
749,5,80000,8263001.613486788,714464.992970322,5
750,3,270000,8261661.003152088,715384.1893354369,3
751,8,80000,8263379.018312957,713921.0383948673,8
752,7,20000,8265525.635791849,713312.1748873936,7
753,7,70000,8263869.416725891,714079.3763482205,7
754,4,20000,8265365.470290899,713015.3720256427,4
755,6,120000,8265032.367954291,715021.6885677376,6
756,4,45000,8265742.979841877,713606.0567257712,4
757,4,30000,8264367.590287483,712829.6932147787,4
758,5,20000,8261432.884338212,715129.6627050464,5
759,4,80000,8265403.319540215,712848.9669358012,4
760,6,350000,8264599.08383148,715111.477036644,6
761,7,150000,8261115.007007948,715678.8120687427,7
762,6,45000,8262851.154149947,714951.6288078465,6
763,6,24000,8261989.937993123,715362.7584077693,6
764,2,35000,8264568.784958972,714698.8257279348,2
765,3,30000,8263528.040635435,712920.7403765349,3
766,4,80000,8263735.765532555,713011.2185060953,4
767,4,70000,8264528.235216135,712845.8774540533,4
768,3,70000,8261570.423405441,714927.9185565377,3
769,6,50000,8264421.779693602,712893.6259618464,6
770,9,6000,8265874.326257467,715504.897069275,9
771,2,50000,8264677.696018724,715038.5454864546,2
772,4,20000,8262270.686045389,715447.5927986356,4
773,6,150000,8263383.639298811,714228.2051158571,6
774,4,5000,8266437.142960857,714442.8253850165,4
775,4,40000,8261061.548848133,716402.7613174941,4
776,4,30000,8264384.885948971,713998.4434103635,4
777,6,350000,8265135.323576066,715124.9280595959,6
778,4,15000,8261033.765223826,714671.3498791219,4
779,3,20000,8264472.599731617,713319.4727881937,3
780,4,30000,8265540.777872936,714026.995526891,4
781,4,20000,8265893.762215104,714886.9517284145,4
782,4,70000,8265684.805657676,714676.1339819945,4
783,4,26000,8262872.490779338,714211.9374541369,4
784,2,35000,8263704.982898077,715028.560506326,2
785,3,50000,8261555.876378998,716278.2348775547,3
786,7,20000,8261852.545195294,715197.4413840901,7
787,8,200000,8263743.317422276,714435.1258624701,8
788,4,30000,8265467.4199601095,713717.9097498324,4
789,7,40000,8265228.031952615,714253.0726252303,7
790,3,120000,8261562.073753466,715779.6325321393,3
791,4,30000,8262038.105060176,715613.3874200566,4
792,6,30000,8264760.982909085,715235.2554598831,6
793,8,80000,8265543.1207793,714922.6086799471,8
794,4,26000,8262093.81245701,716231.4485455672,4
795,7,20000,8264462.619510414,713374.9808951544,7
796,6,70000,8263993.409124838,714317.0510402324,6
797,2,150000,8263114.947244321,714927.7925771999,2
798,4,26000,8264510.273778239,713811.416745173,4
799,8,80000,8262401.474553145,715226.7555703436,8
800,8,50000,8264090.604844812,714809.3490064832,8
801,6,24000,8263973.672723277,714359.7475117366,6
802,3,120000,8264844.61816783,715264.1363178592,3
803,4,5000,8261866.216228447,716063.3305335551,4
804,6,30000,8263097.331307399,714464.4414524462,6
805,7,30000,8265515.041446118,713310.466965103,7
806,6,100000,8263616.265442536,714211.514918845,6
807,4,70000,8263640.66246238,714951.9611818724,4
808,4,53000,8264009.265817533,714718.1731834708,4
809,4,60000,8261091.590315632,716118.7772193132,4
810,2,45000,8265117.512855738,713256.9812892042,2
811,6,350000,8265532.9681057,715323.4115525814,6
812,7,20000,8264251.896284836,714251.843564364,7
813,2,40000,8264384.000535966,712979.0463386534,2
814,4,30000,8265486.553480584,712851.1850596629,4
815,4,45000,8265934.0585938385,714122.342205103,4
816,5,80000,8264269.301974162,712695.5417865871,5
817,4,70000,8263783.702276918,714375.9486596349,4
818,4,53000,8266028.631413797,714442.8885247702,4
819,6,30,8265382.229616627,712676.2269557565,6
820,5,80000,8262115.939723754,715723.0071509182,5
821,6,45000,8264516.637598982,713033.174266027,6
822,2,30000,8263443.742495066,714701.1118946322,2
823,6,350000,8264667.713943114,715018.5560157127,6
824,2,45000,8260803.099403057,715143.6388502151,2
825,2,10000,8260929.149238651,714773.3228967758,2
826,4,30000,8262180.514533954,715736.7597484681,4
827,4,40000,8265139.151257336,712318.7082035394,4
828,5,80000,8262619.964586573,715116.5207546416,5
829,7,20000,8261215.11924931,715314.2756870058,7
830,5,80000,8265460.989136671,714132.5777058849,5
831,4,30000,8265967.9915267015,715083.0841496862,4
832,2,30000,8262809.555246789,715481.3362733417,2
833,2,5000,8265270.778203629,713332.8970161999,2
834,5,20000,8265187.797898697,712739.254311903,5
835,5,80000,8263004.333841803,715653.95060999,5
836,7,20000,8264282.322904912,715237.3528112893,7
837,2,10000,8262602.617295898,715948.2501115954,2
838,4,15000,8261405.311769226,715414.4397496168,4
839,2,28000,8264486.166805461,712981.5008875064,2
840,6,350000,8263431.263384343,714775.4141390454,6
841,4,40000,8262412.901134672,716257.6983351214,4
842,2,150000,8262669.026024589,715001.717396001,2
843,4,20000,8261287.189535215,715447.6296059003,4
844,3,20000,8265896.948509095,714311.3248976361,3
845,4,20000,8264880.637391246,714001.6366677643,4
846,6,30000,8263980.934536329,714752.8439227596,6
847,2,150000,8261008.497019999,715288.2121342071,2
848,4,53000,8262473.960055183,715279.2176566402,4
849,2,30000,8263416.8970105685,714489.2238950082,2
850,3,50000,8264846.472312608,714418.4693430961,3
851,6,24000,8264371.39466127,713966.8561898817,6
852,4,45000,8265032.847954709,712530.3335622,4
853,9,70000,8261631.095442887,715791.8608109134,9
854,6,24000,8266190.512033556,714967.2724933642,6
855,4,5000,8261458.14667436,715489.5206526661,4
856,7,70000,8261086.82260003,715631.0897400838,7
857,4,30000,8263105.148077988,714972.1456098978,4
858,4,30000,8264511.503036057,713109.1900633278,4
859,2,30000,8265834.892729412,713792.2815890193,2
860,7,20000,8265192.950900168,712714.9035605877,7
861,5,80000,8264171.452042529,714227.5651740006,5
862,6,120000,8261179.217275029,714991.0203660401,6
863,2,45000,8262116.898735579,715969.183514681,2
864,6,30,8265791.700458659,713739.7646590209,6
865,3,50000,8263549.859275257,714221.5537339385,3
866,7,70000,8261143.057058526,716311.1017016559,7
867,6,30000,8264717.514891407,715288.274749437,6
868,6,50000,8263228.126333693,714506.6965522819,6
869,4,40000,8261137.008258585,715323.5929937009,4
870,3,50000,8262215.93314679,715935.1709754682,3
871,5,80000,8262915.441002581,715517.9891751177,5
872,4,30000,8262161.793547743,714878.3914116123,4
873,6,50000,8265489.135700074,715146.2619557481,6
874,3,15000,8262883.910267828,715408.1356273943,3
875,2,150000,8261076.164695503,715016.4009061464,2
876,2,150000,8261268.056851821,714553.6461065952,2
877,4,15000,8263654.486389271,714410.3385276215,4
878,4,20000,8265990.631171126,713330.6064148302,4
879,6,60000,8264969.270807766,714126.8223251797,6
880,4,45000,8260803.570738554,715125.3222880871,4
881,4,40000,8262487.46524519,715883.3942162265,4
882,8,200000,8260857.849738988,715141.5104605721,8
883,7,20000,8263310.935446418,714665.2266176954,7
884,3,70000,8262628.069162728,713596.4016924988,3
885,7,40000,8264001.135608377,713731.5890684604,7
886,4,40000,8262847.11244417,714710.2568236977,4
887,3,120000,8262162.815529166,715740.7869774193,3
888,4,53000,8265311.1834017495,711931.1881643427,4
889,3,270000,8263806.82825825,715082.4858481613,3
890,8,200000,8261761.464114072,714703.3421403624,8
891,4,70000,8262236.546587417,714764.5520788289,4
892,7,150000,8263859.417056843,715145.8286594761,7
893,4,30000,8265476.442318046,715174.4002024585,4
894,4,60000,8264120.2083332315,712595.6545887971,4
895,7,50000,8261969.151419298,716143.8242699119,7
896,5,30000,8262155.661442211,715257.7460001484,5
897,6,30000,8265223.689771229,714918.1156877871,6
898,6,100000,8262487.105939848,714845.0602468471,6
899,6,150000,8263496.015837313,714128.1618632079,6
900,3,15000,8265872.370772582,713627.0139367534,3
901,3,30000,8265859.743156074,715016.8544755519,3
902,3,50000,8262407.741728492,715312.0656051325,3
903,3,120000,8261590.753905235,716251.8595840567,3
904,3,70000,8261605.248543815,715877.1712136875,3
905,5,80000,8262422.696639267,715439.4543085475,5
906,2,28000,8265221.484861297,713364.6981120383,2
907,7,70000,8263273.105814069,714194.8364512702,7
908,4,50000,8262817.645694792,715630.1030164468,4
909,2,150000,8264512.036792519,713844.9136096331,2
910,2,10000,8264104.0200588945,713832.5333068331,2
911,4,20000,8262333.250222476,714907.8755938596,4
912,4,30000,8264448.174060721,715259.2012682566,4
913,3,10000,8265530.427541489,712845.4405422197,3
914,2,30000,8264273.344013386,714619.9449522165,2
915,2,150000,8264934.3615757255,713793.1505740432,2
916,3,70000,8264406.600209782,712844.6562209704,3
917,3,15000,8263031.430324035,714173.1604435472,3
918,4,26000,8263625.349781441,712788.9021843374,4
919,6,120000,8261679.616797713,715705.9511766345,6
920,4,60000,8262359.415903568,716780.0118921647,4
921,7,30000,8266021.143852061,713238.4141315621,7
922,3,70000,8265128.524142418,713300.1130066721,3
923,4,30000,8264105.940460194,712398.4615859007,4
924,4,30000,8261528.147520503,714880.9624497163,4
925,4,20000,8261523.745293065,715800.6552861312,4
926,4,70000,8261197.211480829,715711.6831275066,4
927,4,70000,8265441.934760241,712594.3896714193,4
928,2,30000,8262132.991404374,715980.7360999458,2
929,4,5000,8265184.9341733735,713083.7747290264,4
930,4,20000,8265278.043490825,714973.671046931,4
931,4,20000,8265498.318581328,712767.9235727236,4
932,4,26000,8263737.723884364,713743.6768822705,4
933,2,30000,8261523.116851453,715576.8776104553,2
934,4,20000,8263636.914066505,715128.7051815473,4
935,7,50000,8261962.918903943,715325.4551046502,7
936,4,15000,8263321.939596978,714037.0678625382,4
937,4,30000,8265548.050799617,714025.1533915534,4
938,5,30000,8263412.696055495,714755.0676679964,5
939,4,40000,8260742.794955457,716275.8227556464,4
940,6,100000,8261747.462436022,715812.4435055499,6
941,4,10000,8263710.803006996,714865.7964743179,4
942,9,70000,8261823.588582548,716325.6787157408,9
943,6,30000,8265562.710955799,712944.465415695,6
944,5,30000,8265376.81538967,713086.0849738743,5
945,2,40000,8265194.924949251,712121.5761995473,2
946,6,30000,8262985.4770260975,715763.0396447004,6
947,8,200000,8261965.845135381,715068.3766690196,8
948,4,20000,8262648.7613295475,713908.9186052654,4
949,3,15000,8265172.048457256,715002.3068560774,3
950,4,45000,8262375.741083357,715912.4360919759,4
951,9,70000,8261004.507153853,715531.4383354784,9
952,4,30000,8264397.316793837,714500.7198021179,4
953,2,5000,8261899.472416998,714943.9439025288,2
954,5,50000,8263401.3038525265,714885.0956013773,5
955,4,40000,8265085.370096403,713903.0364066738,4
956,4,60000,8264949.689380601,714989.870274438,4
957,5,80000,8261847.186045158,716362.2587000988,5
958,7,150000,8262360.519851907,715860.7911869342,7
959,4,30000,8260890.102668966,715042.9115297729,4
960,8,200000,8260990.164735237,714700.4321730689,8
961,2,40000,8263674.490580484,715019.4916053028,2
962,8,150000,8261815.684994746,716374.570264556,8
963,2,45000,8262878.70715778,715366.6702153606,2
964,4,20000,8265643.131136385,713394.1119152921,4
965,2,50000,8262881.055787874,713929.8726114696,2
966,7,50000,8261708.028301886,716027.1589706807,7
967,5,50000,8261913.562883944,716021.8311382992,5
968,6,60000,8265195.581048988,713112.7207630206,6
969,4,5000,8263890.259424914,714218.4154090921,4
970,7,40000,8261526.724912705,715379.7916650206,7
971,2,35000,8261531.742922829,714591.467389565,2
972,7,40000,8265503.277680537,713283.484044228,7
973,6,50000,8261498.683525605,716183.42396873,6
974,4,45000,8262174.607252961,715890.736900466,4
975,4,30000,8263725.655417299,714202.3566983565,4
976,2,30000,8261377.325357275,716031.5076138048,2
977,7,40000,8265310.1922137095,713381.8381453969,7
978,6,50000,8263538.495822666,715107.2495339086,6
979,4,40000,8265095.567077291,714857.3243033423,4
980,3,20000,8265162.70573341,713458.0672550414,3
981,4,10000,8265563.1571018845,714017.0313830175,4
982,4,60000,8265373.08839885,712245.8924343043,4
983,6,30,8265383.630876686,712379.1820999777,6
984,4,15000,8264758.076407928,714798.9913226648,4
985,6,350000,8261098.148445722,715172.1283131522,6
986,4,40000,8264599.690166933,715133.3229557535,4
987,2,50000,8265252.410098499,713352.1541549731,2
988,2,35000,8263748.630438983,713460.5060481841,2
989,7,70000,8261518.235760246,715471.3515091521,7
990,7,40000,8263460.161280522,714142.8235966498,7
991,7,30000,8261945.657453795,715440.3414961075,7
992,4,30000,8261109.840839468,714979.4885364751,4
993,3,20000,8264892.372327339,713237.9628995286,3
994,6,120000,8261010.911169195,715514.4037984256,6
995,4,20000,8265834.915381869,715496.7714779074,4
996,7,20000,8265354.213030866,712063.2139677154,7
997,4,20000,8261199.4861245975,715278.6112993003,4
998,2,50000,8265167.904235713,713398.9721891675,2
999,3,10000,8263780.129178058,714905.2210155171,3
1000,4,40000,8261459.153836794,715623.8652458049,4
1001,4,40000,8262132.274258422,715699.3689745401,4
1002,4,15000,8265510.49258215,712549.9904946381,4
1003,4,40000,8264426.25137853,714362.0664160806,4
1004,6,30000,8261418.068176477,716175.5820645059,6
1005,7,40000,8263534.478308955,714093.7355917875,7
1006,4,60000,8262986.3968295995,714590.2465521438,4
1007,6,24000,8262947.421766942,715396.32738849,6
1008,4,100000,8265239.344011741,712110.0101618448,4
1009,4,30000,8264368.428225528,713523.5416223737,4
1010,2,50000,8261673.517241047,715023.1915838702,2
1011,2,40000,8263408.801313835,714138.0607868049,2
1012,8,200000,8262525.016262319,715485.5690117062,8
1013,9,70000,8264477.090083355,713645.2007315076,9
1014,4,40000,8263362.896708976,714073.5860540789,4
1015,6,50000,8261635.175639706,715985.6557487401,6
1016,2,40000,8261341.774920893,714682.3842195795,2
1017,4,5000,8265393.872466201,713569.5121696359,4
1018,2,50000,8263491.438260719,715124.6143870011,2
1019,5,50000,8262445.052876087,716526.9832282107,5
1020,2,45000,8261696.209728604,715399.2114853418,2
1021,7,40000,8261321.080491946,715162.5563468619,7
1022,2,45000,8262002.956702607,715300.9243601877,2
1023,9,70000,8265119.642424818,713286.4731974117,9
1024,4,80000,8265495.293530662,712526.6047069954,4
1025,9,6000,8265563.972084606,713802.4264094066,9
1026,4,70000,8264374.2850601375,712998.2812879987,4
1027,2,28000,8261295.571155955,715066.1361949523,2
1028,6,50000,8263648.374324289,713854.4338855207,6
1029,6,50000,8260976.530826673,715906.6222200879,6
1030,2,50000,8265776.791550778,715239.1700138036,2
1031,4,60000,8264396.189440589,713911.8257321792,4
1032,3,30000,8264243.6361188665,715434.681308588,3
1033,4,70000,8261479.518102011,715450.6364754548,4
1034,3,10000,8265376.903110958,713789.9483718146,3
1035,4,20000,8264311.467344217,714887.0953519325,4
1036,4,26000,8264252.748026965,713817.4561388594,4
1037,6,24000,8261499.667521433,715411.3817856396,6
1038,5,30000,8262355.516806626,714908.1976393656,5
1039,4,100000,8265268.251496141,713041.8071081685,4
1040,4,45000,8261682.398142203,716333.9365505346,4
1041,6,60000,8263735.538166151,714103.6722052537,6
1042,3,30000,8261621.030764795,716302.9303776774,3
1043,5,50000,8264139.613347949,714656.6001218056,5
1044,2,5000,8261821.726923397,714712.4684514891,2
1045,3,20000,8261509.3446773635,715772.3526380123,3
1046,3,120000,8265117.059301608,713319.0542257588,3
1047,3,50000,8265371.082061557,712890.7971893627,3
1048,4,60000,8265193.963803832,712464.8571312198,4
1049,4,30000,8261923.001570115,716467.1283162425,4
1050,2,50000,8262165.932899442,715964.74340009,2
1051,6,30,8265506.91485618,712497.0232802388,6
1052,5,50000,8261639.331514431,716184.9426193148,5
1053,7,50000,8265202.263624787,713719.0605627055,7
1054,6,60000,8263715.479478138,714882.434122499,6
1055,6,30000,8262523.297515579,716268.3470749866,6
1056,6,24000,8263095.742254805,714921.3974501209,6
